Offense Type,Report Date,Incident Precinct Code,Borough Name,Intimate Relationship Flag,Victim Race,Victim Sex,Victim Reported Age,Suspect Race,Suspect Sex,Suspect Reported Age,COMMDIST,Poverty,Median Income,Unemployment
DIR,12/31/2021,40,BRONX,MISSING,,,,,,,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,BLACK,FEMALE,29,BLACK,MALE,39,201,1,1,1
DIR,12/31/2021,40,BRONX,NO,BLACK,FEMALE,59,BLACK,MALE,34,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,OTHER,MALE,34,OTHER,MALE,33,201,1,1,1
DIR,12/31/2021,40,BRONX,MISSING,,,,,,,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,BLACK,FEMALE,43,BLACK,MALE,33,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,BLACK,MALE,34,,,,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,BLACK,FEMALE,50,BLACK,MALE,52,201,1,1,1
DIR,12/31/2021,40,BRONX,NO,BLACK,FEMALE,61,BLACK,MALE,30,201,1,1,1
DIR,12/31/2021,40,BRONX,NO,BLACK,FEMALE,63,BLACK,FEMALE,25,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,BLACK,FEMALE,30,BLACK,MALE,27,201,1,1,1
DIR,12/31/2021,40,BRONX,NO,WHITE,MALE,19,WHITE,MALE,50,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,WHITE,FEMALE,31,WHITE,MALE,36,201,1,1,1
DIR,12/31/2021,40,BRONX,NO,BLACK,FEMALE,44,BLACK,FEMALE,52,201,1,1,1
DIR,12/31/2021,40,BRONX,NO,BLACK,FEMALE,,BLACK,MALE,,201,1,1,1
DIR,12/31/2021,40,BRONX,MISSING,,,,,,,201,1,1,1
DIR,12/31/2021,40,BRONX,MISSING,,,,,,,201,1,1,1
DIR,12/31/2021,40,BRONX,MISSING,,,,,,,201,1,1,1
DIR,12/31/2021,40,BRONX,MISSING,,,,,,,201,1,1,1
DIR,12/31/2021,40,BRONX,NO,OTHER,FEMALE,52,BLACK,FEMALE,16,201,1,1,1
DIR,12/31/2021,40,BRONX,MISSING,,,,,,,201,1,1,1
DIR,12/31/2021,40,BRONX,NO,BLACK,FEMALE,46,BLACK,MALE,8,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,OTHER,MALE,32,OTHER,MALE,41,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,BLACK,FEMALE,45,BLACK,MALE,,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,WHITE,FEMALE,35,BLACK,MALE,26,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,BLACK,FEMALE,,BLACK,MALE,30,201,1,1,1
DIR,12/31/2021,40,BRONX,YES,OTHER,MALE,31,OTHER,FEMALE,36,201,1,1,1
DIR,12/31/2021,41,BRONX,NO,BLACK,FEMALE,20,BLACK,FEMALE,19,202,1,1,1
DIR,12/31/2021,41,BRONX,MISSING,,,,,,,202,1,1,1
DIR,12/31/2021,41,BRONX,YES,BLACK,FEMALE,30,BLACK,MALE,30,202,1,1,1
DIR,12/31/2021,41,BRONX,NO,BLACK,FEMALE,2,BLACK,FEMALE,30,202,1,1,1
DIR,12/31/2021,41,BRONX,MISSING,,,,,,,202,1,1,1
DIR,12/31/2021,41,BRONX,NO,WHITE,FEMALE,38,WHITE,FEMALE,,202,1,1,1
DIR,12/31/2021,41,BRONX,YES,WHITE,FEMALE,36,WHITE,MALE,37,202,1,1,1
DIR,12/31/2021,41,BRONX,MISSING,,,,,,,202,1,1,1
DIR,12/31/2021,41,BRONX,NO,WHITE,FEMALE,47,WHITE,FEMALE,23,202,1,1,1
DIR,12/31/2021,41,BRONX,YES,WHITE,FEMALE,42,WHITE,MALE,37,202,1,1,1
DIR,12/31/2021,41,BRONX,YES,WHITE,MALE,40,WHITE,FEMALE,27,202,1,1,1
DIR,12/31/2021,41,BRONX,NO,BLACK,MALE,22,BLACK,FEMALE,20,202,1,1,1
DIR,12/31/2021,41,BRONX,NO,BLACK,MALE,19,BLACK,FEMALE,20,202,1,1,1
DIR,12/31/2021,41,BRONX,MISSING,,,,,,,202,1,1,1
DIR,12/31/2021,41,BRONX,YES,WHITE,FEMALE,38,WHITE,MALE,38,202,1,1,1
DIR,12/31/2021,41,BRONX,YES,WHITE,FEMALE,47,WHITE,MALE,50,202,1,1,1
DIR,12/31/2021,42,BRONX,YES,WHITE,FEMALE,35,WHITE,MALE,34,203,1,1,1
DIR,12/31/2021,42,BRONX,NO,WHITE,FEMALE,42,BLACK,MALE,19,203,1,1,1
DIR,12/31/2021,42,BRONX,MISSING,,,,,,,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,WHITE,MALE,46,BLACK,FEMALE,29,203,1,1,1
DIR,12/31/2021,42,BRONX,MISSING,,,,,,,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,BLACK,FEMALE,30,BLACK,MALE,30,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,WHITE,FEMALE,26,BLACK,MALE,27,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,WHITE,FEMALE,43,WHITE,MALE,43,203,1,1,1
DIR,12/31/2021,42,BRONX,NO,BLACK,FEMALE,35,BLACK,FEMALE,23,203,1,1,1
DIR,12/31/2021,42,BRONX,MISSING,,,,,,,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,OTHER,MALE,42,BLACK,FEMALE,35,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,WHITE,FEMALE,27,WHITE,MALE,47,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,BLACK,FEMALE,22,BLACK,MALE,31,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,BLACK,FEMALE,45,BLACK,MALE,41,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,WHITE,FEMALE,24,,MALE,25,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,OTHER,FEMALE,,BLACK,MALE,29,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,OTHER,MALE,,OTHER,FEMALE,56,203,1,1,1
DIR,12/31/2021,42,BRONX,YES,BLACK,FEMALE,35,BLACK,MALE,,203,1,1,1
DIR,12/31/2021,42,BRONX,MISSING,,,,,,,203,1,1,1
DIR,12/31/2021,42,BRONX,MISSING,,,,,,,203,1,1,1
DIR,12/31/2021,44,BRONX,NO,BLACK,MALE,,BLACK,MALE,42,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,BLACK,FEMALE,42,BLACK,MALE,41,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,BLACK,MALE,43,BLACK,FEMALE,43,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,BLACK,FEMALE,43,BLACK,MALE,44,204,1,1,1
FELONY ASSAULT,12/31/2021,44,BRONX,Yes,BLACK,MALE,44,BLACK,FEMALE,43,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,BLACK,FEMALE,58,BLACK,MALE,,204,1,1,1
DIR,12/31/2021,44,BRONX,NO,BLACK,MALE,6,BLACK,FEMALE,43,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,BLACK,FEMALE,31,BLACK,MALE,35,204,1,1,1
DIR,12/31/2021,44,BRONX,NO,BLACK,FEMALE,45,BLACK,MALE,29,204,1,1,1
DIR,12/31/2021,44,BRONX,NO,BLACK,FEMALE,26,BLACK,MALE,,204,1,1,1
DIR,12/31/2021,44,BRONX,NO,WHITE,FEMALE,59,WHITE,MALE,63,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,BLACK,MALE,39,BLACK,FEMALE,,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,OTHER,FEMALE,31,,MALE,,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,BLACK,FEMALE,,WHITE,MALE,,204,1,1,1
DIR,12/31/2021,44,BRONX,MISSING,,FEMALE,,,,,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,BLACK,MALE,62,BLACK,FEMALE,46,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,OTHER,MALE,,OTHER,FEMALE,,204,1,1,1
DIR,12/31/2021,44,BRONX,MISSING,,,,,,,204,1,1,1
DIR,12/31/2021,44,BRONX,NO,BLACK,FEMALE,78,BLACK,FEMALE,42,204,1,1,1
DIR,12/31/2021,44,BRONX,NO,WHITE,MALE,27,WHITE,MALE,36,204,1,1,1
DIR,12/31/2021,44,BRONX,NO,BLACK,FEMALE,45,BLACK,FEMALE,19,204,1,1,1
DIR,12/31/2021,44,BRONX,MISSING,BLACK,FEMALE,33,,,,204,1,1,1
DIR,12/31/2021,44,BRONX,NO,WHITE,MALE,46,WHITE,FEMALE,27,204,1,1,1
DIR,12/31/2021,44,BRONX,YES,OTHER,FEMALE,17,OTHER,MALE,21,204,1,1,1
DIR,12/31/2021,46,BRONX,NO,,,,,,,205,1,1,1
DIR,12/31/2021,46,BRONX,MISSING,,,,,,,205,1,1,1
DIR,12/31/2021,46,BRONX,NO,WHITE,FEMALE,31,WHITE,FEMALE,55,205,1,1,1
DIR,12/31/2021,46,BRONX,MISSING,,,,,,,205,1,1,1
DIR,12/31/2021,46,BRONX,YES,BLACK,FEMALE,51,BLACK,MALE,53,205,1,1,1
DIR,12/31/2021,46,BRONX,YES,BLACK,FEMALE,25,BLACK,MALE,22,205,1,1,1
DIR,12/31/2021,46,BRONX,YES,WHITE,FEMALE,33,WHITE,MALE,25,205,1,1,1
DIR,12/31/2021,46,BRONX,NO,BLACK,FEMALE,,OTHER,MALE,,205,1,1,1
DIR,12/31/2021,46,BRONX,NO,BLACK,MALE,36,OTHER,MALE,29,205,1,1,1
DIR,12/31/2021,46,BRONX,YES,WHITE,MALE,27,WHITE,FEMALE,35,205,1,1,1
DIR,12/31/2021,46,BRONX,MISSING,,,,,,,205,1,1,1
DIR,12/31/2021,46,BRONX,MISSING,,,,,,,205,1,1,1
DIR,12/31/2021,46,BRONX,MISSING,,,,,,,205,1,1,1
DIR,12/31/2021,46,BRONX,NO,,,,,,,205,1,1,1
DIR,12/31/2021,46,BRONX,NO,,,,,,,205,1,1,1
DIR,12/31/2021,46,BRONX,YES,WHITE,FEMALE,,WHITE,MALE,,205,1,1,1
DIR,12/31/2021,48,BRONX,MISSING,,MALE,11,,FEMALE,,206,1,1,1
DIR,12/31/2021,48,BRONX,YES,BLACK,MALE,26,OTHER,FEMALE,25,206,1,1,1
DIR,12/31/2021,48,BRONX,MISSING,,,,,,,206,1,1,1
DIR,12/31/2021,48,BRONX,YES,BLACK,FEMALE,,,,,206,1,1,1
DIR,12/31/2021,48,BRONX,MISSING,,,,,,,206,1,1,1
DIR,12/31/2021,48,BRONX,NO,BLACK,FEMALE,63,BLACK,MALE,32,206,1,1,1
DIR,12/31/2021,48,BRONX,MISSING,,,,,,,206,1,1,1
DIR,12/31/2021,48,BRONX,MISSING,,FEMALE,,,,,206,1,1,1
DIR,12/31/2021,48,BRONX,MISSING,,,62,,,,206,1,1,1
DIR,12/31/2021,52,BRONX,YES,WHITE,FEMALE,24,BLACK,MALE,24,207,1,1,1
DIR,12/31/2021,52,BRONX,YES,BLACK,MALE,45,ASIAN / PACIFIC ISLANDER,FEMALE,35,207,1,1,1
DIR,12/31/2021,52,BRONX,NO,OTHER,FEMALE,53,WHITE,FEMALE,35,207,1,1,1
DIR,12/31/2021,52,BRONX,MISSING,,,,,,,207,1,1,1
DIR,12/31/2021,52,BRONX,NO,BLACK,MALE,47,BLACK,MALE,86,207,1,1,1
DIR,12/31/2021,52,BRONX,NO,OTHER,FEMALE,,OTHER,MALE,,207,1,1,1
DIR,12/31/2021,52,BRONX,NO,BLACK,FEMALE,58,BLACK,MALE,37,207,1,1,1
DIR,12/31/2021,52,BRONX,MISSING,WHITE,FEMALE,39,,,,207,1,1,1
DIR,12/31/2021,52,BRONX,MISSING,,,,,,,207,1,1,1
DIR,12/31/2021,52,BRONX,NO,BLACK,FEMALE,36,BLACK,MALE,17,207,1,1,1
DIR,12/31/2021,52,BRONX,MISSING,,,,,,,207,1,1,1
DIR,12/31/2021,52,BRONX,NO,BLACK,MALE,36,OTHER,FEMALE,31,207,1,1,1
DIR,12/31/2021,52,BRONX,YES,WHITE,FEMALE,18,WHITE,MALE,20,207,1,1,1
DIR,12/31/2021,52,BRONX,MISSING,BLACK,FEMALE,,,,,207,1,1,1
DIR,12/31/2021,52,BRONX,NO,WHITE,MALE,40,WHITE,MALE,14,207,1,1,1
DIR,12/31/2021,52,BRONX,YES,WHITE,MALE,46,OTHER,FEMALE,35,207,1,1,1
DIR,12/31/2021,52,BRONX,YES,BLACK,FEMALE,22,BLACK,MALE,23,207,1,1,1
DIR,12/31/2021,52,BRONX,YES,WHITE,FEMALE,35,WHITE,MALE,46,207,1,1,1
DIR,12/31/2021,52,BRONX,MISSING,WHITE,FEMALE,30,,,,207,1,1,1
DIR,12/31/2021,52,BRONX,YES,WHITE,FEMALE,24,BLACK,MALE,,207,1,1,1
DIR,12/31/2021,52,BRONX,YES,WHITE,FEMALE,,WHITE,MALE,,207,1,1,1
DIR,12/31/2021,52,BRONX,NO,WHITE,FEMALE,45,WHITE,MALE,40,207,1,1,1
DIR,12/31/2021,52,BRONX,YES,WHITE,MALE,53,WHITE,FEMALE,46,207,1,1,1
DIR,12/31/2021,50,BRONX,YES,WHITE,FEMALE,17,WHITE,MALE,,208,,,
DIR,12/31/2021,50,BRONX,NO,,,,,,,208,,,
DIR,12/31/2021,50,BRONX,YES,WHITE,FEMALE,43,WHITE,MALE,46,208,,,
DIR,12/31/2021,50,BRONX,NO,WHITE,FEMALE,,WHITE,FEMALE,,208,,,
DIR,12/31/2021,50,BRONX,NO,,MALE,,,,,208,,,
DIR,12/31/2021,50,BRONX,NO,WHITE,FEMALE,57,WHITE,FEMALE,35,208,,,
DIR,12/31/2021,50,BRONX,YES,WHITE,FEMALE,29,WHITE,MALE,26,208,,,
DIR,12/31/2021,50,BRONX,YES,WHITE,FEMALE,26,BLACK,MALE,29,208,,,
DIR,12/31/2021,43,BRONX,MISSING,,,,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,MISSING,,,,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,MISSING,,,,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,OTHER,FEMALE,34,OTHER,MALE,49,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,WHITE,FEMALE,30,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,WHITE,FEMALE,71,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,WHITE,FEMALE,34,WHITE,MALE,29,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,BLACK,MALE,25,BLACK,FEMALE,44,209,1,1,1
DIR,12/31/2021,43,BRONX,MISSING,OTHER,FEMALE,25,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,MISSING,,,,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,BLACK,FEMALE,28,BLACK,MALE,33,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,WHITE,FEMALE,14,WHITE,MALE,12,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,BLACK,FEMALE,53,BLACK,MALE,40,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,WHITE,FEMALE,26,WHITE,MALE,24,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,WHITE,FEMALE,24,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,BLACK,FEMALE,50,BLACK,MALE,20,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,,,,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,WHITE,MALE,33,WHITE,MALE,34,209,1,1,1
DIR,12/31/2021,43,BRONX,MISSING,BLACK,MALE,35,,,,209,1,1,1
DIR,12/31/2021,43,BRONX,NO,BLACK,MALE,23,WHITE,FEMALE,58,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,WHITE,FEMALE,25,WHITE,MALE,46,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,WHITE,MALE,31,WHITE,FEMALE,41,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,BLACK,FEMALE,30,BLACK,MALE,36,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,BLACK,FEMALE,38,BLACK,MALE,39,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,BLACK,MALE,36,BLACK,FEMALE,30,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,ASIAN / PACIFIC ISLANDER,FEMALE,50,ASIAN / PACIFIC ISLANDER,MALE,55,209,1,1,1
FELONY ASSAULT,12/31/2021,43,BRONX,Yes,ASIAN / PACIFIC ISLANDER,FEMALE,50,ASIAN / PACIFIC ISLANDER,MALE,55,209,1,1,1
DIR,12/31/2021,43,BRONX,YES,BLACK,FEMALE,20,BLACK,MALE,18,209,1,1,1
DIR,12/31/2021,45,BRONX,YES,OTHER,FEMALE,33,OTHER,MALE,31,210,,,
DIR,12/31/2021,45,BRONX,NO,WHITE,FEMALE,80,WHITE,MALE,60,210,,,
DIR,12/31/2021,45,BRONX,NO,WHITE,FEMALE,56,WHITE,MALE,31,210,,,
DIR,12/31/2021,49,BRONX,YES,OTHER,MALE,54,OTHER,FEMALE,,211,,,1
DIR,12/31/2021,49,BRONX,YES,OTHER,FEMALE,21,BLACK,MALE,,211,,,1
DIR,12/31/2021,49,BRONX,NO,OTHER,FEMALE,13,OTHER,MALE,,211,,,1
DIR,12/31/2021,49,BRONX,NO,WHITE,MALE,2,WHITE,MALE,41,211,,,1
DIR,12/31/2021,49,BRONX,MISSING,,,,,,,211,,,1
DIR,12/31/2021,49,BRONX,NO,BLACK,FEMALE,76,BLACK,MALE,58,211,,,1
DIR,12/31/2021,49,BRONX,YES,WHITE,MALE,54,OTHER,FEMALE,,211,,,1
DIR,12/31/2021,49,BRONX,MISSING,,,,,,,211,,,1
DIR,12/31/2021,49,BRONX,MISSING,OTHER,FEMALE,54,,,,211,,,1
DIR,12/31/2021,49,BRONX,NO,WHITE,FEMALE,29,WHITE,MALE,60,211,,,1
DIR,12/31/2021,49,BRONX,YES,WHITE,FEMALE,47,WHITE,MALE,41,211,,,1
DIR,12/31/2021,49,BRONX,MISSING,,,,,,,211,,,1
DIR,12/31/2021,49,BRONX,MISSING,,,,,,,211,,,1
DIR,12/31/2021,49,BRONX,YES,BLACK,FEMALE,40,BLACK,MALE,41,211,,,1
DIR,12/31/2021,49,BRONX,MISSING,OTHER,FEMALE,,,,,211,,,1
DIR,12/31/2021,47,BRONX,NO,BLACK,MALE,39,BLACK,MALE,,212,,,1
DIR,12/31/2021,47,BRONX,YES,BLACK,MALE,59,BLACK,FEMALE,43,212,,,1
DIR,12/31/2021,47,BRONX,NO,OTHER,MALE,57,OTHER,MALE,21,212,,,1
DIR,12/31/2021,47,BRONX,NO,BLACK,FEMALE,47,BLACK,MALE,14,212,,,1
DIR,12/31/2021,47,BRONX,NO,OTHER,FEMALE,46,OTHER,MALE,58,212,,,1
DIR,12/31/2021,47,BRONX,YES,,FEMALE,38,,MALE,42,212,,,1
DIR,12/31/2021,47,BRONX,YES,BLACK,MALE,34,BLACK,FEMALE,33,212,,,1
DIR,12/31/2021,47,BRONX,YES,BLACK,FEMALE,30,BLACK,MALE,37,212,,,1
DIR,12/31/2021,47,BRONX,YES,BLACK,FEMALE,37,BLACK,MALE,39,212,,,1
DIR,12/31/2021,47,BRONX,MISSING,BLACK,FEMALE,44,BLACK,MALE,36,212,,,1
DIR,12/31/2021,47,BRONX,YES,,FEMALE,,,MALE,,212,,,1
DIR,12/31/2021,47,BRONX,YES,,FEMALE,27,BLACK,MALE,,212,,,1
DIR,12/31/2021,47,BRONX,YES,BLACK,MALE,31,WHITE,FEMALE,29,212,,,1
DIR,12/31/2021,47,BRONX,YES,BLACK,FEMALE,29,BLACK,MALE,29,212,,,1
DIR,12/31/2021,47,BRONX,NO,WHITE,MALE,29,WHITE,MALE,26,212,,,1
DIR,12/31/2021,47,BRONX,NO,WHITE,MALE,39,,,,212,,,1
DIR,12/31/2021,47,BRONX,NO,BLACK,MALE,16,BLACK,FEMALE,22,212,,,1
DIR,12/31/2021,47,BRONX,MISSING,,MALE,,,,,212,,,1
DIR,12/31/2021,47,BRONX,YES,,FEMALE,26,,MALE,,212,,,1
DIR,12/31/2021,47,BRONX,NO,BLACK,MALE,56,BLACK,MALE,21,212,,,1
FELONY ASSAULT,12/31/2021,94,BROOKLYN,Yes,WHITE,FEMALE,35,BLACK HISPANIC,MALE,27,301,,,
FELONY ASSAULT,12/31/2021,94,BROOKLYN,No,BLACK HISPANIC,FEMALE,28,,FEMALE,47,301,,,
DIR,12/31/2021,94,BROOKLYN,NO,BLACK,MALE,35,BLACK,FEMALE,22,301,,,
DIR,12/31/2021,90,BROOKLYN,YES,OTHER,FEMALE,23,OTHER,MALE,32,301,,,
DIR,12/31/2021,90,BROOKLYN,YES,BLACK,FEMALE,24,BLACK,MALE,22,301,,,
DIR,12/31/2021,94,BROOKLYN,YES,ASIAN / PACIFIC ISLANDER,FEMALE,33,ASIAN / PACIFIC ISLANDER,MALE,33,301,,,
DIR,12/31/2021,90,BROOKLYN,YES,BLACK,FEMALE,38,BLACK,MALE,41,301,,,
DIR,12/31/2021,94,BROOKLYN,MISSING,,,,,,,301,,,
DIR,12/31/2021,90,BROOKLYN,YES,WHITE,FEMALE,26,WHITE,MALE,27,301,,,
DIR,12/31/2021,90,BROOKLYN,NO,BLACK,FEMALE,53,BLACK,FEMALE,15,301,,,
DIR,12/31/2021,90,BROOKLYN,MISSING,,,,,,,301,,,
DIR,12/31/2021,94,BROOKLYN,YES,BLACK,FEMALE,37,BLACK,MALE,36,301,,,
DIR,12/31/2021,94,BROOKLYN,NO,BLACK,FEMALE,28,BLACK,FEMALE,47,301,,,
DIR,12/31/2021,94,BROOKLYN,MISSING,,,,,,,301,,,
DIR,12/31/2021,78,BROOKLYN,YES,BLACK,FEMALE,20,BLACK,MALE,34,302,,,
DIR,12/31/2021,88,BROOKLYN,YES,BLACK,MALE,,BLACK,FEMALE,,302,,,
DIR,12/31/2021,84,BROOKLYN,YES,WHITE,FEMALE,35,,MALE,,302,,,
DIR,12/31/2021,88,BROOKLYN,YES,BLACK,MALE,52,BLACK,FEMALE,36,302,,,
FELONY ASSAULT,12/31/2021,88,BROOKLYN,Yes,,MALE,,BLACK,FEMALE,36,302,,,
DIR,12/31/2021,88,BROOKLYN,NO,WHITE,FEMALE,31,WHITE,MALE,68,302,,,
DIR,12/31/2021,88,BROOKLYN,MISSING,,,,,,,302,,,
DIR,12/31/2021,88,BROOKLYN,YES,OTHER,FEMALE,34,OTHER,MALE,26,302,,,
DIR,12/31/2021,88,BROOKLYN,YES,BLACK,FEMALE,70,BLACK,MALE,48,302,,,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,FEMALE,76,BLACK,MALE,30,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,FEMALE,35,BLACK,MALE,25,303,1,1,
DIR,12/31/2021,79,BROOKLYN,YES,BLACK,FEMALE,22,BLACK,MALE,23,303,1,1,
FELONY ASSAULT,12/31/2021,79,BROOKLYN,No,BLACK,MALE,29,BLACK,MALE,,303,1,1,
DIR,12/31/2021,81,BROOKLYN,YES,BLACK,FEMALE,31,BLACK,MALE,41,303,1,1,
DIR,12/31/2021,81,BROOKLYN,YES,BLACK,MALE,31,BLACK,FEMALE,48,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,MALE,12,BLACK,MALE,30,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,FEMALE,56,BLACK,MALE,,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,MALE,61,BLACK,FEMALE,,303,1,1,
DIR,12/31/2021,79,BROOKLYN,YES,OTHER,FEMALE,,OTHER,MALE,27,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,WHITE,FEMALE,50,WHITE,FEMALE,27,303,1,1,
DIR,12/31/2021,79,BROOKLYN,YES,OTHER,FEMALE,,WHITE,MALE,27,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,FEMALE,23,BLACK,MALE,59,303,1,1,
DIR,12/31/2021,81,BROOKLYN,NO,BLACK,MALE,19,BLACK,MALE,,303,1,1,
DIR,12/31/2021,79,BROOKLYN,YES,BLACK,FEMALE,22,BLACK,FEMALE,22,303,1,1,
DIR,12/31/2021,79,BROOKLYN,MISSING,,,,,,,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,FEMALE,11,BLACK,MALE,30,303,1,1,
DIR,12/31/2021,79,BROOKLYN,YES,BLACK,FEMALE,35,BLACK,MALE,36,303,1,1,
FELONY ASSAULT,12/31/2021,79,BROOKLYN,No,BLACK,FEMALE,23,BLACK,MALE,59,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,MALE,29,BLACK,MALE,,303,1,1,
DIR,12/31/2021,79,BROOKLYN,NO,BLACK,MALE,24,BLACK,FEMALE,,303,1,1,
DIR,12/31/2021,81,BROOKLYN,YES,BLACK,MALE,28,BLACK,FEMALE,28,303,1,1,
DIR,12/31/2021,81,BROOKLYN,NO,BLACK,MALE,35,BLACK,MALE,33,303,1,1,
DIR,12/31/2021,81,BROOKLYN,YES,BLACK,FEMALE,28,BLACK,MALE,28,303,1,1,
DIR,12/31/2021,81,BROOKLYN,NO,BLACK,FEMALE,45,BLACK,MALE,47,303,1,1,
FELONY ASSAULT,12/31/2021,81,BROOKLYN,Yes,BLACK,MALE,28,BLACK,FEMALE,,303,1,1,
DIR,12/31/2021,81,BROOKLYN,MISSING,,,,,,,303,1,1,
DIR,12/31/2021,79,BROOKLYN,YES,WHITE,FEMALE,19,WHITE,MALE,20,303,1,1,
DIR,12/31/2021,79,BROOKLYN,YES,BLACK,FEMALE,40,BLACK,MALE,45,303,1,1,
DIR,12/31/2021,81,BROOKLYN,YES,BLACK,FEMALE,56,BLACK,MALE,60,303,1,1,
DIR,12/31/2021,81,BROOKLYN,YES,BLACK,MALE,28,BLACK,FEMALE,,303,1,1,
DIR,12/31/2021,83,BROOKLYN,NO,OTHER,MALE,29,BLACK,MALE,,304,1,1,
DIR,12/31/2021,83,BROOKLYN,NO,BLACK,FEMALE,36,BLACK,MALE,30,304,1,1,
DIR,12/31/2021,83,BROOKLYN,MISSING,,,,,,,304,1,1,
DIR,12/31/2021,83,BROOKLYN,MISSING,,,,,,,304,1,1,
DIR,12/31/2021,83,BROOKLYN,NO,OTHER,FEMALE,,OTHER,MALE,,304,1,1,
DIR,12/31/2021,83,BROOKLYN,NO,OTHER,FEMALE,,OTHER,MALE,,304,1,1,
DIR,12/31/2021,83,BROOKLYN,YES,WHITE,FEMALE,31,BLACK,MALE,35,304,1,1,
DIR,12/31/2021,83,BROOKLYN,MISSING,,,,,,,304,1,1,
DIR,12/31/2021,83,BROOKLYN,YES,WHITE,FEMALE,33,WHITE,MALE,34,304,1,1,
DIR,12/31/2021,83,BROOKLYN,NO,BLACK,MALE,34,BLACK,FEMALE,72,304,1,1,
DIR,12/31/2021,83,BROOKLYN,YES,BLACK,FEMALE,34,BLACK,MALE,39,304,1,1,
DIR,12/31/2021,83,BROOKLYN,MISSING,,,,,,,304,1,1,
DIR,12/31/2021,83,BROOKLYN,YES,WHITE,FEMALE,,ASIAN / PACIFIC ISLANDER,MALE,,304,1,1,
DIR,12/31/2021,75,BROOKLYN,YES,WHITE,FEMALE,31,WHITE,MALE,31,305,1,1,
DIR,12/31/2021,75,BROOKLYN,NO,BLACK,FEMALE,69,BLACK,MALE,67,305,1,1,
DIR,12/31/2021,75,BROOKLYN,NO,WHITE,FEMALE,17,BLACK,FEMALE,36,305,1,1,
